source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,765,0.014669,0.024475
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2727,0.014660,0.024460
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.014648,0.024440
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,260,0.014629,0.024408
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,270,0.014588,0.024340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,508,0.013716,0.022885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,512,0.013698,0.022855
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,107,0.013688,0.022838
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,256,0.013683,0.022830
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,56,0.013680,0.022825
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,49,0.013678,0.022822
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1640,0.013677,0.022820
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,550,0.013676,0.022818
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,41,0.013676,0.022818
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,605,0.013674,0.022815
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,114,0.013674,0.022815
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,23,0.013670,0.022808
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2080,0.013670,0.022808
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,438,0.013664,0.022798
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,570,0.013660,0.022792
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,242,0.013645,0.022767
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1250,0.013641,0.022760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1647,0.013619,0.022723
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,454,0.012717,0.021218
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,89,0.012701,0.021191
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,266,0.012694,0.021180
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1043,0.012687,0.021168
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,10119,0.012677,0.021151
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1263,0.011758,0.019618
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,339,0.011744,0.019595
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2380,0.011740,0.019588
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1992,0.011730,0.019571
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,424,0.011729,0.019570
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,557,0.011727,0.019566
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,165,0.011722,0.019558
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1423,0.011720,0.019555
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,662,0.011718,0.019551
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,160,0.011718,0.019551
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1073,0.011717,0.019550
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,439,0.011717,0.019550
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,819,0.011716,0.019548
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,180,0.011713,0.019543
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1368,0.011712,0.019541
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,292,0.011711,0.019540
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,399,0.011707,0.019533
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,615,0.011705,0.019530
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,999,0.011705,0.019530
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,608,0.011702,0.019525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,38,0.011702,0.019525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1324,0.011700,0.019521
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,649,0.011699,0.019520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,187,0.011696,0.019515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,391,0.011693,0.019510
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,471,0.011692,0.019508
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,193,0.011687,0.019500
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,503,0.010769,0.017968
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,275,0.010762,0.017956
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,561,0.010752,0.017940
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,569,0.010740,0.017920
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7460,0.010739,0.017918
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,250,0.010739,0.017918
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13219,0.010737,0.017915
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,184,0.010729,0.017901
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,944,0.010724,0.017893
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,363,0.010720,0.017886
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,804,0.010708,0.017866
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2012,0.009794,0.016341
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,167,0.009791,0.016336
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,945,0.009776,0.016311
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,18,0.009773,0.016306
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,233,0.009773,0.016306
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,22,0.009773,0.016306
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2828,0.009769,0.016299
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,180,0.009769,0.016299
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,355,0.009767,0.016296
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,446,0.009767,0.016296
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,948,0.009767,0.016296
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1099,0.009767,0.016296
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,560,0.009766,0.016294
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1963,0.009766,0.016294
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,30,0.009765,0.016293
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,919,0.009765,0.016293
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,134,0.009765,0.016293
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,102,0.009764,0.016291
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,474,0.009764,0.016291
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,153,0.009763,0.016289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,809,0.009763,0.016289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2168,0.009762,0.016288
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1269,0.009762,0.016288
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,11068,0.009759,0.016283
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11977,0.009759,0.016283
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,60,0.009759,0.016283
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,37,0.009758,0.016281
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,836,0.009758,0.016281
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,957,0.009757,0.016279
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,280,0.009757,0.016279
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1481,0.009755,0.016276
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1347,0.009752,0.016271
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,248,0.009751,0.016269
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1350,0.009751,0.016269
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,795,0.009750,0.016268
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,614,0.009750,0.016268
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,429,0.009748,0.016264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,289,0.009738,0.016248
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,414,0.009736,0.016244
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,83,0.009722,0.016221
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,164,0.009715,0.016209
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4373,0.008812,0.014703
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,413,0.008800,0.014683
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_intrusive_list.h,61,0.008799,0.014681
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2605,0.008799,0.014681
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.h,802,0.008795,0.014674
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,40,0.008794,0.014673
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,426,0.008793,0.014671
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,799,0.008791,0.014668
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_component_from_rscache.c,751,0.008786,0.014659
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,168,0.008785,0.014658
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,649,0.008785,0.014658
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,958,0.008785,0.014658
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,201,0.008785,0.014658
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2707,0.008785,0.014658
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,318,0.008783,0.014654
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11897,0.008782,0.014653
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,92,0.008777,0.014644
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,145,0.008777,0.014644
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,772,0.008768,0.014629
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,731,0.008751,0.014601
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,425,0.007922,0.013218
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1075,0.007855,0.013106
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,320,0.007855,0.013106
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,500,0.007849,0.013096
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,288,0.007839,0.013079
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,357,0.007837,0.013076
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,181,0.007832,0.013068
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1425,0.007830,0.013064
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,77,0.007829,0.013063
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,411,0.007829,0.013063
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,36,0.007828,0.013061
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,852,0.007827,0.013059
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1394,0.007824,0.013054
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,963,0.007822,0.013051
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,146,0.007821,0.013049
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,123,0.007820,0.013048
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,345,0.007819,0.013046
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1465,0.007819,0.013046
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,37,0.007818,0.013044
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,227,0.007817,0.013043
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,776,0.007817,0.013043
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,111,0.007817,0.013043
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,112,0.007816,0.013041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4520,0.007816,0.013041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,909,0.007815,0.013039
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,408,0.007815,0.013039
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,547,0.007814,0.013038
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,555,0.007814,0.013038
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_math.h,53,0.007813,0.013036
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1643,0.007813,0.013036
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,445,0.007812,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,89,0.007812,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,376,0.007812,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,166,0.007812,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,42,0.007811,0.013033
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,223,0.007811,0.013033
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,80,0.007810,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,234,0.007810,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,99,0.007809,0.013029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,213,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,91,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,48,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,352,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,479,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,118,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,3087,0.007808,0.013028
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,941,0.007807,0.013026
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,346,0.007805,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,100,0.007805,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\int_wrap.h,55,0.007805,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1652,0.007805,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,353,0.007805,0.013023
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2276,0.007804,0.013021
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,467,0.007803,0.013019
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,990,0.007802,0.013018
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,78,0.007801,0.013016
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,163,0.007799,0.013013
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11948,0.007796,0.013008
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,815,0.007796,0.013008
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,11100,0.007795,0.013006
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1044,0.007795,0.013006
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,441,0.007793,0.013003
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1155,0.007793,0.013003
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,130,0.007792,0.013001
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2003,0.007791,0.012999
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1128,0.007786,0.012991
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,377,0.007786,0.012991
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2549,0.007780,0.012981
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,258,0.007778,0.012977
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.h,153,0.007710,0.012864
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8760,0.006875,0.011471
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2062,0.006857,0.011441
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,329,0.006846,0.011422
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,10123,0.006845,0.011421
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,448,0.006841,0.011414
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,249,0.006841,0.011414
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2773,0.006838,0.011409
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4203,0.006835,0.011404
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26998,0.006834,0.011402
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,62,0.006834,0.011402
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,751,0.006831,0.011397
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,149,0.006830,0.011396
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1358,0.006827,0.011391
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2837,0.006823,0.011384
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,390,0.005890,0.009827
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2277,0.005883,0.009816
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,442,0.005881,0.009812
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1440,0.005880,0.009811
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,246,0.005877,0.009806
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,455,0.005877,0.009806
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,462,0.005875,0.009802
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,82,0.005872,0.009797
